book_title,book_price,book_url,image_url,published_date,category
"Corporate Financial Distress, Restructuring, and Bankruptcy",72.89 ,https://www.bookdepository.com/Corporate-Financial-Distress-Restructuring-Bankruptcy-Edward-I-Altman/9781119481805?ref=grid-view&qid=1628102752963&sr=1-458,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1194/9781119481805.jpg,30 Apr 2019,finance
Practical Portfolio Performance Measurement and Attribution,149.03 ,https://www.bookdepository.com/Practical-Portfolio-Performance-Measurement-Attribution-Carl-R-Bacon/9780470059289?ref=grid-view&qid=1628102752963&sr=1-459,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4700/9780470059289.jpg,08 Jul 2008,finance
The British Taxpayer And His Wrongs (1888),29.00 ,https://www.bookdepository.com/British-Taxpayer-His-Wrongs-1888-Finance/9781120873200?ref=grid-view&qid=1628102752963&sr=1-460,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1208/9781120873200.jpg,29 Jan 2010,finance
The British Taxpayer And His Wrongs (1888),35.92 ,https://www.bookdepository.com/British-Taxpayer-His-Wrongs-1888-Finance/9781167271816?ref=grid-view&qid=1628102752963&sr=1-461,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1672/9781167271816.jpg,10 Sep 2010,finance
Financial Markets and Corporate Strategy: European Edition,83.56 ,https://www.bookdepository.com/Financial-Markets-Corporate-Strategy-European-Edition-David-Hillier/9780077129422?ref=grid-view&qid=1628102752963&sr=1-462,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0771/9780077129422.jpg,16 Nov 2011,finance
The Organic Farmer's Business Handbook,31.61 ,https://www.bookdepository.com/Organic-Farmers-Business-Handbook-Richard-Wiswall/9781603581424?ref=grid-view&qid=1628102752963&sr=1-463,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6035/9781603581424.jpg,18 Jun 2013,finance
Security Analysis and Business Valuation on Wall Street,79.99 ,https://www.bookdepository.com/Security-Analysis-Business-Valuation-on-Wall-Street-Jeffrey-C-Hooke/9780470277348?ref=grid-view&qid=1628102752963&sr=1-464,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4702/9780470277348.jpg,08 Jun 2010,finance
Applied Mergers and Acquisitions,88.01 ,https://www.bookdepository.com/Applied-Mergers-Acquisitions-Robert-F-Bruner/9780471395348?ref=grid-view&qid=1628102752963&sr=1-465,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4713/9780471395348.jpg,16 Apr 2004,finance
Wealth of Wisdom,30.62 ,https://www.bookdepository.com/Wealth-Wisdom-Tom-McCullough/9781119331537?ref=grid-view&qid=1628102752963&sr=1-466,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1193/9781119331537.jpg,03 Dec 2018,finance
Fundamentals of Corporate Finance,168.38 ,https://www.bookdepository.com/Fundamentals-Corporate-Finance-Robert-Parrino/9781118378076?ref=grid-view&qid=1628102752963&sr=1-467,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1183/9781118378076.jpg,25 Sep 2015,finance
Fundamentals of Corporate Finance,209.95 ,https://www.bookdepository.com/Fundamentals-Corporate-Finance-Stephen-Ross/9780077861704?ref=grid-view&qid=1628102752963&sr=1-468,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0778/9780077861704.jpg,16 May 2015,finance
Methods of Mathematical Finance,128.60 ,https://www.bookdepository.com/Methods-Mathematical-Finance-Ioannis-Karatzas/9781493968145?ref=grid-view&qid=1628102752963&sr=1-469,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4939/9781493968145.jpg,30 Dec 2016,finance
Mastering R for Quantitative Finance,43.39 ,https://www.bookdepository.com/Mastering-R-for-Quantitative-Finance-Edina-Berlinger/9781783552078?ref=grid-view&qid=1628102752963&sr=1-470,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7835/9781783552078.jpg,10 Mar 2015,finance
The Unwritten Laws of Finance and Investment,9.41  ,https://www.bookdepository.com/Unwritten-Laws-Finance-Investment-Robert-Cole/9781846682551?ref=grid-view&qid=1628102752963&sr=1-471,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846682551.jpg,09 Aug 2011,finance
Real Estate Investment and Finance,58.35 ,https://www.bookdepository.com/Real-Estate-Investment-Finance-David-Hartzell/9781119526094?ref=grid-view&qid=1628102752963&sr=1-472,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1195/9781119526094.jpg,05 Jan 2021,finance
Advanced Introduction to Public Finance,24.19 ,https://www.bookdepository.com/Advanced-Introduction-Public-Finance-Vito-Tanzi/9781789907018?ref=grid-view&qid=1628102752963&sr=1-473,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7899/9781789907018.jpg,11 Sep 2020,finance
Minding the Markets,88.23 ,https://www.bookdepository.com/Minding-Markets-D-Tuckett/9780230299856?ref=grid-view&qid=1628102752963&sr=1-474,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2302/9780230299856.jpg,27 May 2011,finance
The British Taxpayer and His Wrongs (1888),43.25 ,https://www.bookdepository.com/British-Taxpayer-His-Wrongs-1888-Finance/9781120987273?ref=grid-view&qid=1628102752963&sr=1-475,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1209/9781120987273.jpg,17 Feb 2010,finance
The British Taxpayer And His Wrongs (1888),24.89 ,https://www.bookdepository.com/British-Taxpayer-His-Wrongs-1888-Finance/9781167200847?ref=grid-view&qid=1628102752963&sr=1-476,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1672/9781167200847.jpg,10 Sep 2010,finance
Stochastic Calculus for Finance,28.48 ,https://www.bookdepository.com/Stochastic-Calculus-for-Finance-Marek-Capinski/9780521175739?ref=grid-view&qid=1628102752963&sr=1-477,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5211/9780521175739.jpg,31 Oct 2012,finance
Statistics for Six Sigma Made Easy! Revised and Expanded Second Edition,28.58 ,https://www.bookdepository.com/Statistics-for-Six-Sigma-Made-Easy-Revised-Expanded-Second-Edition-Warren-Brussee/9780071797535?ref=grid-view&qid=1628102752963&sr=1-478,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0717/9780071797535.jpg,16 Sep 2012,finance
Problems and Solutions in Mathematical Finance,40.45 ,https://www.bookdepository.com/Problems-Solutions-Mathematical-Finance-Eric-Chin/9781119965817?ref=grid-view&qid=1628102752963&sr=1-479,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1199/9781119965817.jpg,23 May 2022,finance
Fundamentals of Corporate Finance,118.70 ,https://www.bookdepository.com/Fundamentals-Corporate-Finance-Robert-Parrino/9780730363460?ref=grid-view&qid=1628102752963&sr=1-480,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7303/9780730363460.jpg,14 Sep 2018,finance
The Oxford Handbook of the Sociology of Finance,45.15 ,https://www.bookdepository.com/Oxford-Handbook-Sociology-Finance-Karin-Knorr-Cetina/9780198708773?ref=grid-view&qid=1628102755568&sr=1-481,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198708773.jpg,26 Aug 2014,finance
The British Taxpayer and His Wrongs (1888),43.25 ,https://www.bookdepository.com/British-Taxpayer-His-Wrongs-1888-Finance/9781120987273?ref=grid-view&qid=1628102755568&sr=1-482,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1209/9781120987273.jpg,17 Feb 2010,finance
The British Taxpayer And His Wrongs (1888),24.89 ,https://www.bookdepository.com/British-Taxpayer-His-Wrongs-1888-Finance/9781167200847?ref=grid-view&qid=1628102755568&sr=1-483,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1672/9781167200847.jpg,10 Sep 2010,finance
Minding the Markets,88.23 ,https://www.bookdepository.com/Minding-Markets-D-Tuckett/9780230299856?ref=grid-view&qid=1628102755568&sr=1-484,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2302/9780230299856.jpg,27 May 2011,finance
The Price Advantage,53.95 ,https://www.bookdepository.com/Price-Advantage-Walter-L-Baker/9780470481776?ref=grid-view&qid=1628102755568&sr=1-485,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4704/9780470481776.jpg,02 Jul 2010,finance
Bank Asset and Liability Management,80.06 ,https://www.bookdepository.com/Bank-Asset-Liability-Management-Moorad-Choudhry/9780470821350?ref=grid-view&qid=1628102755568&sr=1-486,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4708/9780470821350.jpg,25 May 2007,finance
Quantitative Methods,70.78 ,https://www.bookdepository.com/Quantitative-Methods-Louise-Swift/9781137376558?ref=grid-view&qid=1628102755568&sr=1-487,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1373/9781137376558.jpg,06 Jun 2014,finance
Banker to the World: Leadership Lessons From the Front Lines of Global Finance,27.00 ,https://www.bookdepository.com/Banker-World-Leadership-Lessons-From-Front-Lines-Global-Finance-William-Rhodes/9780071704250?ref=grid-view&qid=1628102755568&sr=1-488,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0717/9780071704250.jpg,12 Dec 2011,finance
The Wall Street MBA: Your Personal Crash Course in Corporate Finance,19.29 ,https://www.bookdepository.com/Wall-Street-MBA-Your-Personal-Crash-Course-Corporate-Finance-Reuben-Advani/9780071470087?ref=grid-view&qid=1628102755568&sr=1-489,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0714/9780071470087.jpg,16 Jun 2006,finance
Entrepreneurial Finance,80.25 ,https://www.bookdepository.com/Entrepreneurial-Finance-Ronald-Melicher/9781285425757?ref=grid-view&qid=1628102755568&sr=1-490,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2854/9781285425757.jpg,19 Feb 2014,finance
Leveraged Finance,74.94 ,https://www.bookdepository.com/Leveraged-Finance-Stephen-J-Antczak/9780470503706?ref=grid-view&qid=1628102755568&sr=1-491,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4705/9780470503706.jpg,30 Jul 2009,finance
Shipping Finance,231.96 ,https://www.bookdepository.com/Shipping-Finance-Stephenson-Harwood/9781787421400?ref=grid-view&qid=1628102755568&sr=1-492,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7874/9781787421400.jpg,31 Aug 2018,finance
Acquisition Finance,321.44 ,https://www.bookdepository.com/Acquisition-Finance-Tom-Speechley/9781780436593?ref=grid-view&qid=1628102755568&sr=1-493,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7804/9781780436593.jpg,01 Apr 2015,finance
Napkin Finance,27.68 ,https://www.bookdepository.com/Napkin-Finance-Tina-Hay/9780062915030?ref=grid-view&qid=1628102755568&sr=1-494,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0629/9780062915030.jpg,30 Dec 2019,finance
Ethics and Finance,28.04 ,https://www.bookdepository.com/Ethics-Finance-John-Hendry/9781107612488?ref=grid-view&qid=1628102755568&sr=1-495,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1076/9781107612488.jpg,14 Jan 2015,finance
Flirting with Finance,15.53 ,https://www.bookdepository.com/Flirting-with-Finance-Gwendolyn-Beck/9780595510764?ref=grid-view&qid=1628102755568&sr=1-496,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5955/9780595510764.jpg,24 Nov 2008,finance
The Psychology of Finance,96.58 ,https://www.bookdepository.com/Psychology-Finance-Lars-Tvede/9780470843420?ref=grid-view&qid=1628102755568&sr=1-497,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4708/9780470843420.jpg,13 May 2002,finance
Finance in Asia,98.37 ,https://www.bookdepository.com/Finance-Asia-Qiao-Liu/9780415423199?ref=grid-view&qid=1628102755568&sr=1-498,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4154/9780415423199.jpg,16 Apr 2013,finance
Statistics and Finance,101.79 ,https://www.bookdepository.com/Statistics-Finance-David-Ruppert/9780387202709?ref=grid-view&qid=1628102755568&sr=1-499,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3872/9780387202709.jpg,06 Jun 2006,finance
The Founders and Finance,38.71 ,https://www.bookdepository.com/Founders-Finance-Thomas-K-McCraw/9780674066922?ref=grid-view&qid=1628102755568&sr=1-500,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6740/9780674066922.jpg,03 Sep 2013,finance
The Finance Curse,19.80 ,https://www.bookdepository.com/Finance-Curse-Simon-Mattacks/9781721358540?ref=grid-view&qid=1628102755568&sr=1-501,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7213/9781721358540.jpg,05 Nov 2019,finance
Understanding Oil Prices,42.67 ,https://www.bookdepository.com/Understanding-Oil-Prices-Salvatore-Carollo/9781119962724?ref=grid-view&qid=1628102755568&sr=1-502,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1199/9781119962724.jpg,01 Mar 2012,finance
Financial Literacy for Managers,19.10 ,https://www.bookdepository.com/Financial-Literacy-for-Managers-Richard-Lambert/9781613630181?ref=grid-view&qid=1628102755568&sr=1-503,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6136/9781613630181.jpg,15 May 2012,finance
How to Invest in Structured Products,70.52 ,https://www.bookdepository.com/How-Invest-Structured-Products-Andreas-Bluemke/9780470746790?ref=grid-view&qid=1628102755568&sr=1-504,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4707/9780470746790.jpg,12 Oct 2009,finance
Securities Operations,101.70 ,https://www.bookdepository.com/Securities-Operations-Michael-Simmons/9780471497585?ref=grid-view&qid=1628102755568&sr=1-505,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4714/9780471497585.jpg,13 May 2002,finance
"The Art of Distressed M&A: Buying, Selling, and Financing Troubled and Insolvent Companies",62.24 ,https://www.bookdepository.com/Art-Distressed-M-Buying-Selling-Financing-Troubled-Insolvent-Companies-H-Peter-Nesvold/9780071750196?ref=grid-view&qid=1628102755568&sr=1-506,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0717/9780071750196.jpg,16 Apr 2011,finance
"Decentralized Finance (DeFi) Learn to Borrow, Lend, Trade, Save, and Invest after Bitcoin & Ethereum in Cryptocurrency Peer to Peer (P2P) Lending, Investing & Yield Farming",16.15 ,https://www.bookdepository.com/Decentralized-Finance-DeFi-Learn-Borrow-Lend-Trade-Save-Invest-after-Bitcoin-Ethereum-Cryptocurrency-Peer-Peer-P2P-Lending-Investing-Yield-Farming-Nft-Trending-Crypto-Art/9781838365868?ref=grid-view&qid=1628102755568&sr=1-507,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8383/9781838365868.jpg,24 May 2021,finance
Advanced Credit Risk Analysis and Management,72.19 ,https://www.bookdepository.com/Advanced-Credit-Risk-Analysis-Management-Ciby-Joseph/9781118604915?ref=grid-view&qid=1628102755568&sr=1-508,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1186/9781118604915.jpg,17 Jun 2013,finance
"Handbook of Blockchain, Digital Finance, and Inclusion, Volume 1",138.23 ,https://www.bookdepository.com/Handbook-Blockchain-Digital-Finance-Inclusion-1-David-Lee-Kuo-Chuen/9780128104415?ref=grid-view&qid=1628102755568&sr=1-509,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1281/9780128104415.jpg,04 Aug 2017,finance
The Wall Street Journal. Complete Personal Finance Guidebook,16.65 ,https://www.bookdepository.com/Wall-Street-Journal-Complete-Personal-Finance-Guidebook-Jeff-D-Opdyke/9780307336002?ref=grid-view&qid=1628102755568&sr=1-510,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3073/9780307336002.jpg,11 Apr 2006,finance
"Handbook of Blockchain, Digital Finance, and Inclusion, Volume 1",138.23 ,https://www.bookdepository.com/Handbook-Blockchain-Digital-Finance-Inclusion-1-David-Lee-Kuo-Chuen/9780128104415?ref=grid-view&qid=1628102759258&sr=1-511,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1281/9780128104415.jpg,04 Aug 2017,finance
What Finance Has Taught Me,50.33 ,https://www.bookdepository.com/What-Finance-Has-Taught-Me-Edward-O-Thorp/9781118716977?ref=grid-view&qid=1628102759258&sr=1-512,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1187/9781118716977.jpg,10 Mar 2014,finance
Follow the Money - A Muslim Guide to the Murky World of Finance,12.21 ,https://www.bookdepository.com/Follow-Money-Muslim-Guide-Murky-World-Finance-Abdassamad-Clarke/9781908892447?ref=grid-view&qid=1628102759258&sr=1-513,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9088/9781908892447.jpg,20 Nov 2014,finance
FinTech Innovation,36.10 ,https://www.bookdepository.com/FinTech-Innovation-Paolo-Sironi/9781119226987?ref=grid-view&qid=1628102759258&sr=1-514,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1192/9781119226987.jpg,12 Oct 2016,finance
Inside the Mind of the Turtles: How the World's Best Traders Master Risk,28.02 ,https://www.bookdepository.com/Inside-Mind-Turtles-How-Worlds-Best-Traders-Master-Risk-Curtis-Faith/9780071602433?ref=grid-view&qid=1628102759258&sr=1-515,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0716/9780071602433.jpg,16 May 2009,finance
The Second Leg Down,45.61 ,https://www.bookdepository.com/Second-Leg-Down-Hari-P-Krishnan/9781119219088?ref=grid-view&qid=1628102759258&sr=1-516,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1192/9781119219088.jpg,10 Apr 2017,finance
Empirical Finance for Finance and Banking,52.57 ,https://www.bookdepository.com/Empirical-Finance-for-Finance-Banking-Robert-Sollis/9780470512890?ref=grid-view&qid=1628102759258&sr=1-517,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4705/9780470512890.jpg,07 Feb 2012,finance
The Risk-Based Approach to Combating Money Laundering and Terrorist Financing,38.71 ,https://www.bookdepository.com/Risk-Based-Approach-Combating-Money-Laundering-Terrorist-Financing-Ehi-Eric-Esoimeme/9789789486038?ref=grid-view&qid=1628102759258&sr=1-518,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/7894/9789789486038.jpg,21 Jul 2015,finance
Market Risk Analysis,50.35 ,https://www.bookdepository.com/Market-Risk-Analysis-Carol-Alexander/9780470998007?ref=grid-view&qid=1628102759258&sr=1-519,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4709/9780470998007.jpg,10 Jun 2008,finance
Economist on Wall Street (Peter L. Bernstein's Finance Classics),18.59 ,https://www.bookdepository.com/Economist-on-Wall-Street-Peter-L-Bernsteins-Finance-Classics-Peter-L-Bernstein/9780470287590?ref=grid-view&qid=1628102759258&sr=1-520,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4702/9780470287590.jpg,08 Oct 2008,finance
You're Not Broke You're Pre-Rich,13.78 ,https://www.bookdepository.com/Youre-Not-Broke-Youre-Pre-Rich-Emilie-Bellet/9781788401418?ref=grid-view&qid=1628102759258&sr=1-521,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7884/9781788401418.jpg,30 May 2019,finance
